# Program:featureCounts v1.4.4; Command:"/home/jdblischak/src/subread-1.4.4-Linux-x86_64/bin/featureCounts" "-a" "data/genome/exons_ERCC92.saf" "-F" "SAF" "-o" "data/umi/two_cell.counts.txt" "data/umi/two_cell.sorted.bam" "data/umi/two_cell.umi.bam" 	# Program:featureCounts v1.4.4; Command:"/home/jdblischak/src/subread-1.4.4-Linux-x86_64/bin/featureCounts" "-a" "data/genome/exons_ERCC92.saf" "-F" "SAF" "-o" "data/population/NA19239_yale.counts.txt" "data/population/NA19239_yale.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	data/umi/two_cell.sorted.bam	data/umi/two_cell.umi.bam	data/population/NA19239_yale.sorted.bam
ENSG00000130176	chr19	11649532	11661138	+	11607	0	0	7
ENSG00000100865	chr14	102808956	102829253	-	20298	16903	57	248
ENSG00000253304	chr1	29445940	29450447	-	4508	0	0	1
ENSG00000162616	chr1	78444859	78483648	+	38790	0	0	4
ENSG00000172404	chr22	41255553	41258130	-	2578	0	0	0
ENSG00000100387	chr22	41347351	41369313	+	21963	0	0	145
ENSG00000047457	chr3	148880197	148939842	-	59646	0	0	6
ENSG00000138061	chr2	38294116	38337044	-	42929	0	0	136
ENSG00000184517	chr16	75182390	75206134	+	23745	2	2	99
ENSG00000151287	chr13	103418340	103426161	-	7822	433	8	73
ENSG00000108654	chr17	62495734	62504317	-	8584	19935	112	3409
ENSG00000160299	chr21	47744036	47865682	+	121647	3859	25	680
ENSG00000116350	chr1	29474255	29508499	-	34245	7815	67	1551
ENSG00000119121	chr9	77337411	77503010	-	165600	7	6	6
ENSG00000137960	chr1	78445226	78604133	+	158908	52	17	12
ENSG00000143569	chr1	154192655	154243986	+	51332	251	9	1620
ENSG00000179097	chr3	88039846	88042919	+	3074	0	0	0
ENSG00000188833	chr9	140328816	140336268	-	7453	0	0	0
ENSG00000103174	chr16	5074845	5084142	-	9298	0	0	0
ENSG00000138629	chr15	74738318	74753523	-	15206	30621	122	303
ENSG00000196859	chr17	39114669	39123144	-	8476	0	0	0
ENSG00000168928	chr16	75237994	75241083	-	3090	0	0	0
ENSG00000154957	chr17	11880756	11900827	-	20072	0	0	72
ENSG00000135378	chr11	32851489	32879669	+	28181	394	9	121
ENSG00000163320	chr3	88101094	88199035	-	97942	90	4	736
ENSG00000168268	chr3	52558386	52569070	-	10685	0	0	635
ENSG00000196470	chr16	48390275	48482313	-	92039	1196	18	24
ENSG00000134901	chr13	103436631	103451357	-	14727	0	0	59
ENSG00000103995	chr15	49005125	49103343	-	98219	43	3	513
ENSG00000122420	chr1	78769568	79005434	+	235867	15	7	7
ENSG00000100393	chr22	41487790	41576081	+	88292	216	9	359
ENSG00000118181	chr11	118886422	118889401	-	2980	117227	503	1737
ENSG00000116991	chr1	232533711	232697304	-	163594	5	1	21
ENSG00000168925	chr16	75252898	75258822	+	5925	0	0	1
ENSG00000115523	chr2	85912298	85925977	+	13680	4	2	4
ENSG00000184675	chrX	63404997	63425624	-	20628	1	1	102
ENSG00000111816	chr6	116252312	116381921	-	129610	472	23	133
ENSG00000130165	chr19	11661962	11670051	-	8090	8961	38	298
ENSG00000134897	chr13	103451399	103493885	+	42487	4	1	45
ENSG00000060749	chr11	32914724	33014862	+	100139	3772	34	376
ENSG00000184905	chrX	101380660	101382683	+	2024	1	1	25
ENSG00000198881	chrX	63444076	63450511	-	6436	0	0	0
ENSG00000053254	chr14	89591215	90085493	-	494279	15818	107	914
ENSG00000186642	chr11	72287185	72385635	-	98451	1	1	4
ENSG00000188107	chr6	64429876	66417118	-	1987243	76	37	66
ENSG00000163516	chr2	220094479	220101391	+	6913	7	3	814
ENSG00000204071	chrX	101395448	101397942	-	2495	0	0	6
ENSG00000137959	chr1	79085607	79111830	+	26224	49668	232	3667
ENSG00000248469	chr5	175476681	175489024	-	12344	239	13	93
ENSG00000138496	chr3	122246771	122283424	-	36654	8	5	881
ENSG00000213970	chr12	4433538	4433977	-	440	0	0	0
ENSG00000102921	chr16	48572637	48654059	-	81423	485	9	314
ENSG00000184515	chrX	101408680	101411029	-	2350	0	0	4
ENSG00000102043	chrX	63444187	63615333	-	171147	67	8	46
ENSG00000216895	chr7	155403925	155437899	-	33975	6416	27	37
ENSG00000256748	chr12	4711157	4712586	-	1430	0	0	0
ENSG00000111276	chr12	12867992	12875305	+	7314	652	14	416
ENSG00000070388	chr19	639879	643703	+	3825	0	0	1
ENSG00000212916	chr1	232940643	232946092	+	5450	1571	16	13
ENSG00000270181	chr13	103459704	103524748	+	65045	0	0	1
ENSG00000166343	chr10	75183339	75193319	-	9981	0	0	18
ENSG00000122644	chr7	12726481	12730559	+	4079	0	0	12
ENSG00000116353	chr1	29519385	29557454	-	38070	15	3	174
ENSG00000135778	chr1	233086351	233119628	+	33278	2738	47	322
ENSG00000178878	chr12	12878851	12982909	+	104059	15382	69	289
ENSG00000121690	chr11	33037410	33055128	+	17719	4410	26	77
ENSG00000229729	chr3	88108424	88188123	+	79700	0	0	0
ENSG00000143882	chr2	10861775	10925236	+	63462	31	14	13
ENSG00000256799	chr12	4744515	4745306	-	792	0	0	0
ENSG00000266605	chr18	14450215	14450882	-	668	0	0	0
ENSG00000108384	chr17	56769934	56811703	+	41770	9378	42	180
ENSG00000198551	chr19	11670189	11729950	+	59762	161	13	131
ENSG00000104517	chr8	103265240	103425069	-	159830	11572	77	2729
ENSG00000265766	chr18	14477954	14499277	-	21324	7	1	0
ENSG00000101336	chr20	30639991	30689659	+	49669	2	1	38
ENSG00000266242	chr18	14485805	14487500	+	1696	0	0	0
ENSG00000200132	chr18	14531675	14531781	-	107	0	0	0
ENSG00000145494	chr5	1801514	1816719	+	15206	11638	80	456
ENSG00000265340	chr18	14570843	14571787	+	945	0	0	0
ENSG00000070423	chr19	647526	663277	-	15752	553	10	348
ENSG00000266693	chr18	14613136	14614183	+	1048	0	0	0
ENSG00000264570	chr18	14629831	14632805	-	2975	0	0	2
ENSG00000134899	chr13	103497194	103528345	+	31152	59	5	154
ENSG00000050820	chr16	75262928	75301951	-	39024	67	7	148
ENSG00000200645	chr18	14759187	14759293	+	107	0	0	0
ENSG00000188981	chr4	3246096	3273465	+	27370	2460	8	11
ENSG00000265481	chr18	14771248	14771326	+	79	0	0	0
ENSG00000265737	chr18	14816150	14825248	-	9099	0	0	0
ENSG00000256381	chr12	4754662	4757193	+	2532	0	0	0
ENSG00000108561	chr17	5336097	5352150	-	16054	10577	57	1579
ENSG00000255474	chr12	4809583	4829268	-	19686	0	0	0
ENSG00000265499	chr18	14830165	14830241	+	77	0	0	0
ENSG00000256988	chr12	4915708	4917807	-	2100	0	0	0
ENSG00000265786	chr18	14877610	14884051	+	6442	0	0	0
ENSG00000102924	chr16	49311828	49315742	-	3915	0	0	0
ENSG00000255608	chr12	4948121	4951841	+	3721	0	0	0
ENSG00000256790	chr12	5127631	5130879	+	3249	0	0	0
ENSG00000264061	chr18	14888708	14890085	-	1378	0	0	0
ENSG00000135045	chr9	77561497	77567802	-	6306	1456	15	198
ENSG00000256654	chr12	5132848	5134758	+	1911	0	0	0
ENSG00000263618	chr18	14903579	14915627	+	12049	0	0	0
ENSG00000182230	chr5	175487692	175559261	+	71570	17	4	58
ENSG00000139567	chr12	52300692	52317145	+	16454	0	0	1
ENSG00000266554	chr18	14946266	14973769	+	27504	1	1	1
ENSG00000119787	chr2	38522022	38604427	-	82406	2707	27	259
ENSG00000264301	chr18	14969000	14970467	-	1468	0	0	0
ENSG00000166152	chr16	49407734	49433342	+	25609	2	1	2
ENSG00000136731	chr2	128848774	128953251	+	104478	6044	27	907
ENSG00000263821	chr18	14978738	14979838	+	1101	0	0	0
ENSG00000126970	chrX	64136250	64254593	-	118344	3	3	89
ENSG00000266522	chr18	15003974	15006351	-	2378	0	0	30
ENSG00000263635	chr18	15075444	15122766	+	47323	0	0	0
ENSG00000266544	chr18	15090177	15090457	+	281	0	0	0
ENSG00000213782	chr12	12966250	12982915	+	16666	0	0	0
ENSG00000185554	chrX	101470280	101581634	+	111355	0	0	0
ENSG00000137965	chr1	79115481	79129763	+	14283	4966	39	1393
ENSG00000264880	chr18	15159723	15164466	-	4744	0	0	0
ENSG00000204673	chr19	50372295	50381716	-	9422	1431	9	96
ENSG00000113430	chr5	1877541	1887350	-	9810	13	5	0
ENSG00000265015	chr18	15196998	15197774	-	777	0	0	0
ENSG00000156017	chr9	77595936	77643339	-	47404	1	1	62
ENSG00000265631	chr18	15247428	15247996	-	569	0	0	0
ENSG00000175105	chr3	88188254	88193815	+	5562	0	0	0
ENSG00000266818	chr18	15254417	15271743	+	17327	1	1	0
ENSG00000113722	chr5	149546358	149564120	+	17763	0	0	1
ENSG00000215512	chr18	15307662	15330281	-	22620	0	0	1
ENSG00000179021	chr3	88198893	88217879	+	18987	2	2	281
ENSG00000255996	chr12	5141554	5142107	-	554	7	2	95
ENSG00000256115	chr12	5343163	5352317	-	9155	1	1	0
ENSG00000049860	chr5	73935848	74018472	+	82625	7	6	332
ENSG00000102575	chr19	11685475	11689823	-	4349	0	0	0
ENSG00000184863	chr7	155437145	155574179	+	137035	3558	36	862
ENSG00000100395	chr22	41601209	41627275	+	26067	1	1	145
ENSG00000222087	chr18	15320839	15320943	-	105	0	0	0
ENSG00000216205	chr18	18642344	18642434	-	91	0	0	0
ENSG00000244527	chr18	18699143	18699622	-	480	145	18	2
ENSG00000251886	chr18	18700365	18700467	-	103	0	0	0
ENSG00000011083	chr5	149569520	149602351	+	32832	1	1	4
ENSG00000263748	chr18	18762464	18763460	-	997	0	0	1
ENSG00000265984	chr18	18820636	18821332	-	697	0	0	0
ENSG00000125255	chr13	103696350	103719196	-	22847	0	0	7
ENSG00000265948	chr18	18896839	18897756	+	918	0	0	0
ENSG00000265751	chr18	18960247	19030978	-	70732	0	0	0
ENSG00000221139	chr18	19030614	19030717	-	104	0	0	0
ENSG00000263350	chr18	19210099	19213485	+	3387	1888	17	13
ENSG00000264188	chr18	19241748	19242356	-	609	0	0	0
ENSG00000265656	chr18	19253589	19262522	+	8934	0	0	0
ENSG00000221493	chr18	19263471	19263558	+	88	0	0	0
ENSG00000252677	chr18	19291911	19292080	-	170	0	0	0
ENSG00000200750	chr18	19304080	19304190	+	111	0	0	0
ENSG00000264183	chr18	19356839	19356938	+	100	0	0	0
ENSG00000242971	chr18	19373844	19374118	+	275	0	0	0
ENSG00000135749	chr1	233119181	233431459	-	312279	27071	157	68
ENSG00000196655	chr11	118889142	118896164	+	7023	4498	26	229
ENSG00000196663	chr14	102829300	102968818	+	139519	7	6	145
ENSG00000033011	chr16	5083703	5137380	+	53678	2	2	67
ENSG00000199977	chr18	19397585	19397789	+	205	0	0	0
ENSG00000179361	chr15	74833518	74890472	+	56955	11	9	442
ENSG00000044524	chr3	89156674	89531284	+	374611	15	12	13
ENSG00000265142	chr18	19405448	19411371	-	5924	0	0	0
ENSG00000153774	chr16	75327596	75467383	-	139788	50	16	218
ENSG00000243303	chr18	19434601	19434948	-	348	0	0	0
ENSG00000264149	chr18	19451407	19473957	-	22551	1	1	2
ENSG00000252325	chr18	19459762	19459865	+	104	0	0	0
ENSG00000264289	chr18	19494330	19494621	-	292	0	0	1
ENSG00000182196	chr12	123464607	123467456	+	2850	0	0	0
ENSG00000162618	chr1	79355449	79472403	-	116955	18	16	3
ENSG00000182346	chr13	106118216	106143383	+	25168	0	0	0
ENSG00000106733	chr9	77675489	77703133	-	27645	16	3	119
ENSG00000176148	chr11	33060963	33127489	+	66527	3235	30	250
ENSG00000070808	chr5	149599054	149669854	-	70801	3	3	2
ENSG00000178425	chr6	116422012	116570660	+	148649	16759	75	625
ENSG00000160305	chr21	47878812	47989926	+	111115	4	3	412
ENSG00000100652	chr14	70242134	70264006	-	21873	0	0	6
ENSG00000137547	chr8	55047770	55060461	+	12692	9876	58	269
ENSG00000078018	chr2	210288782	210598842	+	310061	14	13	8
ENSG00000261717	chr16	75446582	75498604	-	52023	0	0	8
ENSG00000165802	chr9	140342022	140353786	-	11765	1294	14	462
ENSG00000185634	chr15	49115932	49255641	-	139710	3	1	22
ENSG00000258292	chr12	96196875	96217085	+	20211	0	0	0
ENSG00000269367	chr12	42624050	42628075	+	4026	0	0	0
ENSG00000125266	chr13	107142079	107187462	-	45384	1	1	7
ENSG00000166822	chr16	75476952	75499395	-	22444	0	0	0
ENSG00000102935	chr16	49521435	49891830	-	370396	325	20	22
ENSG00000107758	chr10	75196186	75255782	-	59597	696	9	568
ENSG00000139343	chr12	96252706	96297606	+	44901	18474	151	451
ENSG00000184785	chrX	134124968	134126501	+	1534	0	0	2
ENSG00000212747	chrX	134154543	134156559	-	2017	1	1	9
ENSG00000069812	chr1	6472478	6484730	-	12253	1	1	12
ENSG00000006468	chr7	13930853	14031050	-	100198	2	2	1
ENSG00000134884	chr13	107194021	107220512	-	26492	24656	104	1050
ENSG00000134590	chrX	134166333	134167576	+	1244	2	2	130
ENSG00000065559	chr17	11924141	12047147	+	123007	256	13	237
ENSG00000183196	chr16	75510949	75529282	-	18334	0	0	0
ENSG00000198732	chr14	70320848	70499083	+	178236	5	4	12
ENSG00000134996	chr9	77703459	77762181	+	58723	2586	33	482
ENSG00000164736	chr8	55370495	55373448	+	2954	0	0	0
ENSG00000203950	chrX	134184962	134186226	-	1265	3073	14	57
ENSG00000260092	chr16	75562430	75579326	-	16897	0	0	4
ENSG00000123500	chr6	116440086	116479910	-	39825	0	0	0
ENSG00000070404	chr19	676392	683385	+	6994	1	1	33
ENSG00000159788	chr4	3294755	3441640	+	146886	1	1	46
ENSG00000204442	chr13	107820883	108519083	-	698201	42	22	10
ENSG00000204889	chr17	39133968	39143387	-	9420	0	0	0
ENSG00000135702	chr16	75562433	75569145	-	6713	0	0	0
ENSG00000168874	chr2	85978467	86015189	+	36723	5	5	2
ENSG00000234188	chr6	116442320	116443093	+	774	0	0	0
ENSG00000215203	chr4	42895284	43032675	+	137392	3	2	4
ENSG00000222520	chr18	19508946	19509055	-	110	0	0	0
ENSG00000169551	chrX	134290461	134305322	-	14862	0	0	0
ENSG00000187189	chr6	116571151	116575261	-	4111	1182	17	149
ENSG00000265758	chr18	19561082	19631120	+	70039	7	6	3
ENSG00000265568	chr18	19579530	19579612	+	83	0	0	0
ENSG00000104946	chr19	50380682	50392005	+	11324	15	1	338
ENSG00000221363	chr18	19710564	19710690	-	127	11	1	0
ENSG00000187017	chr1	6484848	6521430	+	36583	4048	19	8
ENSG00000266010	chr18	19746859	19748929	-	2071	0	0	0
ENSG00000212899	chr17	39149686	39150385	-	700	0	0	0
ENSG00000264012	chr18	19755426	19756623	-	1198	0	0	0
ENSG00000205423	chr16	50058321	50070999	+	12679	384	12	84
ENSG00000174405	chr13	108859787	108870716	-	10930	5	2	112
ENSG00000201852	chr18	19760073	19760179	-	107	0	0	0
ENSG00000266283	chr18	19780582	19785192	-	4611	0	0	0
ENSG00000104237	chr8	55528627	55543394	+	14768	3	2	0
ENSG00000264825	chr18	19793741	19807992	+	14252	10	2	0
ENSG00000205084	chr16	75572015	75590184	-	18170	0	0	0
ENSG00000185198	chr19	685521	695460	-	9940	1	1	1
ENSG00000238907	chr18	19840539	19840640	+	102	0	0	0
ENSG00000273348	chr18	19927809	19928215	-	407	0	0	0
ENSG00000270855	chr18	19998792	19999257	-	466	0	0	0
ENSG00000239490	chr18	20166428	20167190	+	763	13	3	3
ENSG00000206827	chr18	20227545	20227651	+	107	0	0	0
ENSG00000265943	chr18	20279444	20513727	-	234284	2	2	1
ENSG00000139826	chr13	108870727	108886603	+	15877	7172	23	118
ENSG00000161544	chr17	74523438	74547257	-	23820	0	0	4
ENSG00000266850	chr18	20303454	20487684	-	184231	0	0	0
ENSG00000179335	chr15	74890841	74932057	+	41217	3	2	831
ENSG00000165972	chr12	96260826	96336752	-	75927	10	3	1
ENSG00000273232	chr18	20462788	20463320	-	533	0	0	0
ENSG00000183783	chr4	44175926	44450824	-	274899	29	5	6
ENSG00000265939	chr18	20480449	20480958	-	510	0	0	0
ENSG00000111817	chr6	116575336	116762424	+	187089	25215	88	734
ENSG00000238537	chr18	20481487	20481589	-	103	0	0	0
ENSG00000168273	chr3	52568029	52613253	+	45225	7140	47	81
ENSG00000264817	chr18	20513312	20513401	+	90	0	0	0
ENSG00000242182	chr18	20584527	20584820	+	294	0	0	0
ENSG00000223023	chr18	20604559	20604666	+	108	0	0	0
ENSG00000222999	chr18	20716399	20716476	-	78	0	0	0
ENSG00000143674	chr1	233463514	233520894	+	57381	4	4	19
ENSG00000149428	chr11	118914900	118927913	-	13014	0	0	1056
ENSG00000266495	chr18	20837128	20840318	-	3191	0	0	0
ENSG00000199357	chr18	21036335	21036431	+	97	0	0	0
ENSG00000199366	chr18	21161980	21162085	-	106	0	0	0
ENSG00000267752	chr18	21252217	21252712	-	496	6	2	6
ENSG00000115525	chr2	86066267	86116137	-	49871	13	3	70
ENSG00000267301	chr18	21289789	21290251	-	463	0	0	0
ENSG00000177752	chr4	44624086	44680573	-	56488	2	2	7
ENSG00000102524	chr13	108903588	108960832	+	57245	5041	21	94
ENSG00000016082	chr5	50678921	50690564	+	11644	0	0	0
ENSG00000221389	chr18	21474079	21474170	-	92	0	0	0
ENSG00000265752	chr18	21537718	21562520	-	24803	1	1	1
ENSG00000099864	chr19	708953	748329	+	39377	0	0	3
ENSG00000264745	chr18	21574177	21595303	-	21127	0	0	0
ENSG00000265204	chr18	21656758	21679284	-	22527	0	0	0
ENSG00000034713	chr16	75600249	75611779	+	11531	0	0	0
ENSG00000264924	chr18	21693601	21700967	-	7367	0	0	0
ENSG00000138663	chr4	83955600	83996971	+	41372	7043	45	324
ENSG00000206863	chr18	21704134	21704249	-	116	0	0	0
ENSG00000212900	chr17	39155447	39156138	-	692	0	0	0
ENSG00000265750	chr18	21739473	21742175	-	2703	0	0	0
ENSG00000199874	chr18	21750469	21750587	-	119	0	0	0
ENSG00000197635	chr2	162848751	162931052	-	82302	1	1	114
ENSG00000212901	chr17	39164773	39175576	-	10804	0	0	0
ENSG00000135503	chr12	52345451	52390862	+	45412	2	2	12
ENSG00000255302	chr15	49170083	49172380	+	2298	0	0	0
ENSG00000185414	chr2	99797542	99814089	+	16548	0	0	0
ENSG00000135750	chr1	233749750	233808258	+	58509	2392	14	38
ENSG00000221852	chr17	39182278	39183454	-	1177	0	0	0
ENSG00000072080	chr2	234959323	234985778	+	26456	0	0	3
ENSG00000206579	chr8	56014949	56454613	+	439665	79	13	14
ENSG00000204887	chr17	39185949	39186356	-	408	0	0	0
ENSG00000206766	chr18	21798264	21798368	+	105	0	0	0
ENSG00000099139	chr9	78505560	78977255	+	471696	121	26	6
ENSG00000221880	chr17	39190142	39191107	-	966	0	0	0
ENSG00000134283	chr12	42632249	42853517	+	221269	1443	52	685
ENSG00000253976	chr8	56047763	56054918	-	7156	0	0	0
ENSG00000188581	chr17	39196811	39197713	-	903	0	0	0
ENSG00000214140	chr17	74523668	74549660	+	25993	0	0	0
ENSG00000100399	chr22	41625517	41636938	-	11422	0	0	2
ENSG00000253857	chr8	56074043	56077287	+	3245	0	0	0
ENSG00000256417	chr12	5399646	5492819	+	93174	6	3	1
ENSG00000176102	chr11	33098734	33183917	-	85184	1774	26	122
ENSG00000212725	chr17	39202793	39203568	-	776	0	0	0
ENSG00000256146	chr12	5425127	5428513	+	3387	0	0	0
ENSG00000256218	chr12	5475214	5476940	-	1727	0	0	0
ENSG00000183780	chr1	234040679	234460262	+	419584	34	19	33
ENSG00000214518	chr17	39210750	39211482	-	733	0	0	0
ENSG00000065457	chr16	75630879	75657198	-	26320	0	0	83
ENSG00000163521	chr2	220101328	220110200	-	8873	0	0	20
ENSG00000141401	chr18	11981024	12030876	+	49853	9	9	115
ENSG00000197933	chr19	11832080	11849824	-	17745	1	1	80
ENSG00000170561	chr5	2745959	2752969	-	7011	0	0	0
ENSG00000212724	chr17	39215495	39216344	-	850	0	0	0
ENSG00000147437	chr8	25276776	25282170	-	5395	0	0	9
ENSG00000175175	chr17	56833230	57058983	+	225754	4720	19	6
ENSG00000168275	chr1	234509202	234519795	+	10594	11	6	144
ENSG00000148377	chr10	1064847	1071799	-	6953	0	0	0
ENSG00000248789	chr5	51303865	51376821	+	72957	2	2	0
ENSG00000255983	chr12	5497755	5515817	+	18063	0	0	0
ENSG00000248167	chr6	30297359	30314631	+	17273	0	0	1
ENSG00000255973	chr12	5692963	5693251	+	289	0	0	0
ENSG00000188050	chr7	122337766	122339210	-	1445	0	0	0
ENSG00000240533	chr12	6204867	6205136	-	270	0	0	0
ENSG00000213417	chr17	39221369	39222131	-	763	0	0	0
ENSG00000255775	chr12	6264201	6269885	-	5685	0	0	1
ENSG00000202318	chr12	6343511	6343621	-	111	0	0	0
ENSG00000256103	chr12	6379325	6379591	-	267	4	1	13
ENSG00000235631	chr7	122341718	122343021	-	1304	0	0	0
ENSG00000240871	chr17	39240459	39241396	+	938	0	0	0
ENSG00000153446	chr16	5094123	5116111	-	21989	0	0	0
ENSG00000197044	chr19	11877815	11894893	+	17079	1432	14	92
ENSG00000265388	chr12	6453720	6453999	+	280	0	0	0
ENSG00000186376	chrX	134382867	134478012	-	95146	9	4	91
ENSG00000256433	chr12	6503071	6504235	+	1165	0	0	0
ENSG00000128519	chr7	122634759	122635754	-	996	0	0	0
ENSG00000170085	chr5	175665365	175772994	+	107630	1536	26	207
ENSG00000059588	chr1	234527059	234614849	-	87791	4144	22	540
ENSG00000104756	chr8	25285366	25315992	-	30627	0	0	73
ENSG00000139344	chr12	96337071	96362370	+	25300	1	1	0
ENSG00000167904	chr8	56608983	56685966	-	76984	60	6	156
ENSG00000145975	chr6	4049668	4087578	-	37911	0	0	0
ENSG00000215788	chr1	6521211	6526255	-	5045	0	0	1
ENSG00000177599	chr19	11908482	11920437	+	11956	0	0	4
ENSG00000041515	chr13	109248500	109860355	+	611856	5227	41	15
ENSG00000135002	chr9	79000433	79009433	-	9001	8	3	35
ENSG00000173275	chrX	134478721	134497077	+	18357	1	1	27
ENSG00000081800	chr7	122753585	122840040	-	86456	28	6	0
ENSG00000148834	chr10	105995114	106027217	+	32104	21645	134	632
ENSG00000213949	chr5	52083730	52255040	+	171311	7	5	35
ENSG00000073282	chr3	189349205	189615068	+	265864	152	15	84
ENSG00000204880	chr17	39253233	39254393	-	1161	0	0	0
ENSG00000171295	chr19	11925099	11946016	+	20918	3	2	102
ENSG00000181626	chr18	12093852	12129748	+	35897	13	6	1
ENSG00000099812	chr19	751126	764319	+	13194	0	0	1
ENSG00000143575	chr1	154244987	154248351	+	3365	10804	36	512
ENSG00000104951	chr19	50392911	50432796	-	39886	14	5	600
ENSG00000185674	chr2	99858709	99871745	-	13037	0	0	0
ENSG00000189241	chr6	116597741	116601066	-	3326	0	0	0
ENSG00000271793	chr6	86267696	86324952	-	57257	3	3	34
ENSG00000168264	chr1	234740015	234745271	-	5257	11087	48	370
ENSG00000065427	chr16	75661622	75682541	-	20920	9443	60	1811
ENSG00000067064	chr10	1085848	1095110	-	9263	470	6	52
ENSG00000188042	chr2	235401685	235405697	-	4013	3675	27	507
ENSG00000187210	chr9	79034752	79122332	+	87581	4	2	53
ENSG00000165359	chrX	134654584	134716435	+	61852	71	5	260
ENSG00000183876	chr5	149675906	149718870	-	42965	1	1	4
ENSG00000213942	chr12	6518803	6519179	-	377	11897	98	1226
ENSG00000173726	chr1	235272651	235292251	-	19601	10636	57	1126
ENSG00000215046	chrX	101470280	101567445	+	97166	0	0	0
ENSG00000101337	chr20	30697309	30755061	+	57753	5614	25	637
ENSG00000188820	chr6	116782533	116784934	+	2402	0	0	0
ENSG00000176194	chr18	12254318	12277594	+	23277	9	6	4
ENSG00000108395	chr17	57059999	57184282	-	124284	3102	22	206
ENSG00000130653	chr9	140354404	140444986	-	90583	4	4	66
ENSG00000163840	chr3	122283085	122294050	+	10966	2757	15	644
ENSG00000102053	chrX	64708615	64727767	+	19153	9	3	11
ENSG00000155393	chr16	50099852	50140298	+	40447	8	4	81
ENSG00000186493	chr5	2752245	2755508	+	3264	0	0	0
ENSG00000100401	chr22	41641615	41682255	-	40641	8	4	1116
ENSG00000196712	chr17	29421945	29709134	+	287190	13910	73	865
ENSG00000151806	chr4	44680444	44702943	+	22500	0	0	24
ENSG00000241241	chr17	39257754	39258461	-	708	0	0	0
ENSG00000224906	chr12	6547664	6548018	+	355	43	8	153
ENSG00000212722	chr17	39261584	39262740	+	1157	0	0	0
ENSG00000156381	chr14	102973179	102976136	-	2958	1	1	11
ENSG00000188739	chr1	235294498	235324772	-	30275	0	0	2
ENSG00000212721	chr17	39273433	39274606	-	1174	0	0	0
ENSG00000100462	chr14	23389720	23398794	-	9075	0	0	134
ENSG00000253633	chr8	103540968	103550896	+	9929	8857	48	51
ENSG00000135316	chr6	86318053	86353510	-	35458	1801	34	701
ENSG00000215039	chr12	6548167	6560733	-	12567	1306	13	28
ENSG00000213416	chr17	39279343	39280419	-	1077	0	0	0
ENSG00000196411	chr7	100400187	100425121	-	24935	2	2	18
ENSG00000130147	chr2	235860617	235964358	+	103742	10	6	5
ENSG00000155087	chr8	103563800	103573245	+	9446	0	0	2
ENSG00000198090	chr17	39295685	39296739	-	1055	0	0	0
ENSG00000198271	chr17	39305178	39306054	-	877	0	0	0
ENSG00000171396	chr17	39315910	39316983	-	1074	0	0	0
ENSG00000185950	chr13	110406184	110438915	-	32732	1464	13	22
ENSG00000126003	chr20	30780306	30795594	-	15289	129	3	403
ENSG00000196156	chr17	39323484	39324424	-	941	0	0	0
ENSG00000144214	chr2	99900701	99921205	-	20505	0	0	0
ENSG00000171291	chr19	11959541	11994565	+	35025	1	1	94
ENSG00000110422	chr11	33278218	33378569	+	100352	5826	20	412
