type	depth	gene_subset	seed	subsampled_cells	individual	replicate	lower_q	upper_q	available_ensg	used_ensg	available_ercc	used_ercc	potential_cells	available_cells	pearson_ensg	pearson_ercc	spearman_ensg	spearman_ercc	detected_ensg	detected_ercc	mean_counts_ensg	mean_counts_ercc	var_pearson	var_spearman
reads	1500000	upper	10	125	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.87638	0.98381	0.82567	0.98503	6097	22	646095.712	13120.096	0.93574	0.9226
molecules	1500000	upper	10	125	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.88464	0.98168	0.83554	0.97854	6097	22	34923.56	637.072	0.99288	0.98903
reads	4000000	all	10	125	NA19101	NA	0	1	12192	12192	43	43	201	178	0.93718	0.98342	0.93872	0.9778	12188	43	1890892.888	31906.664	0.89136	0.94248
molecules	4000000	all	10	125	NA19101	NA	0	1	12192	12192	43	43	201	178	0.92376	0.98046	0.92973	0.97059	12188	43	54163.76	861.968	0.99704	0.99569
reads	4000000	lower	10	125	NA19101	NA	0	0.5	12192	6097	43	22	201	178	0.82629	0.85187	0.83418	0.85997	6093	22	118692.792	350.464	0.67352	0.80447
molecules	4000000	lower	10	125	NA19101	NA	0	0.5	12192	6097	43	22	201	178	0.74639	0.81467	0.79305	0.81051	6093	22	4322	10.344	0.98543	0.98452
reads	4000000	upper	10	125	NA19101	NA	0.5	1	12192	6097	43	22	201	178	0.88315	0.98532	0.8344	0.99097	6097	22	1772268.896	31585.096	0.93474	0.92473
molecules	4000000	upper	10	125	NA19101	NA	0.5	1	12192	6097	43	22	201	178	0.88384	0.97893	0.83608	0.98193	6097	22	49844.704	852.392	0.99635	0.99374
reads	50000	all	1	125	NA19239	NA	0	1	12192	12192	43	43	221	221	0.93299	0.97747	0.93891	0.96522	12059	43	23755.152	373.424	0.95915	0.95065
molecules	50000	all	1	125	NA19239	NA	0	1	12192	12192	43	43	221	221	0.94015	0.97894	0.94482	0.96408	12059	43	13644.976	204.16	0.96918	0.97593
reads	50000	lower	1	125	NA19239	NA	0	0.5	12192	6097	43	22	221	221	0.81423	0.75299	0.82962	0.75884	5964	22	1415.024	3.328	0.80994	0.83031
molecules	50000	lower	1	125	NA19239	NA	0	0.5	12192	6097	43	22	221	221	0.82618	0.75741	0.84335	0.7546	5964	22	850.072	1.976	0.88932	0.91214
reads	50000	upper	1	125	NA19239	NA	0.5	1	12192	6097	43	22	221	221	0.88976	0.98836	0.84667	0.98193	6097	22	22341.16	370.592	0.94609	0.9311
molecules	50000	upper	1	125	NA19239	NA	0.5	1	12192	6097	43	22	221	221	0.89904	0.99051	0.85842	0.97967	6097	22	12795.536	202.504	0.97332	0.96672
reads	250000	all	1	125	NA19239	NA	0	1	12192	12192	43	43	221	221	0.93996	0.98274	0.94249	0.96965	12149	43	118820.592	1861.52	0.93165	0.95156
molecules	250000	all	1	125	NA19239	NA	0	1	12192	12192	43	43	221	221	0.94542	0.98275	0.94695	0.96815	12149	43	25716.704	367.632	0.98377	0.98623
reads	250000	lower	1	125	NA19239	NA	0	0.5	12192	6097	43	22	221	221	0.84064	0.82448	0.84466	0.78995	6054	22	7056.392	18.168	0.79144	0.84069
molecules	250000	lower	1	125	NA19239	NA	0	0.5	12192	6097	43	22	221	221	0.84099	0.82121	0.84943	0.79377	6054	22	1683.56	3.872	0.94098	0.95121
reads	250000	upper	1	125	NA19239	NA	0.5	1	12192	6097	43	22	221	221	0.89191	0.98899	0.84893	0.98419	6097	22	111769.48	1845.856	0.94062	0.93137
molecules	250000	upper	1	125	NA19239	NA	0.5	1	12192	6097	43	22	221	221	0.90236	0.98942	0.86233	0.97854	6097	22	24034.544	364.4	0.98482	0.98081
reads	500000	all	1	125	NA19239	NA	0	1	12192	12192	43	43	221	221	0.94119	0.98276	0.9432	0.97025	12166	43	237661.264	3721.824	0.91873	0.95141
molecules	500000	all	1	125	NA19239	NA	0	1	12192	12192	43	43	221	221	0.9432	0.98414	0.94498	0.9699	12166	43	30630.296	430.176	0.98814	0.98912
reads	500000	lower	1	125	NA19239	NA	0	0.5	12192	6097	43	22	221	221	0.84523	0.82558	0.8469	0.79785	6071	22	14098.04	37.32	0.76775	0.84006
molecules	500000	lower	1	125	NA19239	NA	0	0.5	12192	6097	43	22	221	221	0.8315	0.84059	0.84366	0.81075	6071	22	2067.76	4.584	0.95509	0.96188
reads	500000	upper	1	125	NA19239	NA	0.5	1	12192	6097	43	22	221	221	0.89242	0.98848	0.84941	0.98193	6097	22	223573.92	3689.848	0.93989	0.93049
molecules	500000	upper	1	125	NA19239	NA	0.5	1	12192	6097	43	22	221	221	0.9006	0.98855	0.8595	0.97628	6097	22	28564.248	426.4	0.98857	0.98446
reads	1500000	all	1	125	NA19239	NA	0	1	12192	12192	43	43	221	221	0.94057	0.98236	0.94359	0.96832	12175	43	713169.736	11133.832	0.90137	0.95093
molecules	1500000	all	1	125	NA19239	NA	0	1	12192	12192	43	43	221	221	0.93817	0.98168	0.94158	0.97572	12175	43	41975.96	587.232	0.99403	0.99302
reads	1500000	lower	1	125	NA19239	NA	0	0.5	12192	6097	43	22	221	221	0.84388	0.82094	0.84868	0.78452	6080	22	42277.592	111.384	0.73294	0.83955
molecules	1500000	lower	1	125	NA19239	NA	0	0.5	12192	6097	43	22	221	221	0.81164	0.81136	0.83401	0.84665	6080	22	2974.496	6.416	0.97424	0.97559
reads	1500000	upper	1	125	NA19239	NA	0.5	1	12192	6097	43	22	221	221	0.89259	0.98832	0.84963	0.9808	6097	22	670923.736	11038.528	0.93899	0.92959
molecules	1500000	upper	1	125	NA19239	NA	0.5	1	12192	6097	43	22	221	221	0.89709	0.9877	0.85542	0.97628	6097	22	39003.704	581.96	0.99324	0.98907
reads	4000000	all	1	125	NA19239	NA	0	1	12192	12192	43	43	221	174	0.9431	0.97999	0.94564	0.96497	12185	43	1923479.592	25755.248	0.89316	0.9534
molecules	4000000	all	1	125	NA19239	NA	0	1	12192	12192	43	43	221	174	0.93665	0.97653	0.94119	0.96259	12185	43	63761.728	869.576	0.99658	0.99615
reads	4000000	lower	1	125	NA19239	NA	0	0.5	12192	6097	43	22	221	174	0.84925	0.80382	0.85546	0.7651	6090	22	112256.696	277.344	0.70586	0.84282
molecules	4000000	lower	1	125	NA19239	NA	0	0.5	12192	6097	43	22	221	174	0.80226	0.7431	0.83271	0.74499	6090	22	4663.68	9.752	0.98596	0.98569
reads	4000000	upper	1	125	NA19239	NA	0.5	1	12192	6097	43	22	221	174	0.89486	0.986	0.85282	0.97628	6097	22	1811301.448	25522.6	0.94161	0.93465
molecules	4000000	upper	1	125	NA19239	NA	0.5	1	12192	6097	43	22	221	174	0.89707	0.98769	0.85662	0.97854	6097	22	59101.2	861.44	0.99518	0.99389
reads	50000	all	2	125	NA19239	NA	0	1	12192	12192	43	43	221	221	0.93206	0.9607	0.93754	0.97074	12052	42	23755.776	369.592	0.95892	0.95071
molecules	50000	all	2	125	NA19239	NA	0	1	12192	12192	43	43	221	221	0.93969	0.96372	0.94396	0.96171	12052	42	13710.016	204.624	0.96838	0.97598
reads	50000	lower	2	125	NA19239	NA	0	0.5	12192	6097	43	22	221	221	0.81351	0.64515	0.82531	0.80249	5957	21	1422.016	3.36	0.81008	0.83123
molecules	50000	lower	2	125	NA19239	NA	0	0.5	12192	6097	43	22	221	221	0.82648	0.63704	0.84119	0.74364	5957	21	857.784	2.032	0.88731	0.91344
reads	50000	upper	2	125	NA19239	NA	0.5	1	12192	6097	43	22	221	221	0.88716	0.98708	0.84392	0.97967	6097	22	22334.648	366.744	0.94552	0.93054
molecules	50000	upper	2	125	NA19239	NA	0.5	1	12192	6097	43	22	221	221	0.89709	0.98928	0.85652	0.9808	6097	22	12852.784	202.92	0.97201	0.96578
reads	250000	all	2	125	NA19239	NA	0	1	12192	12192	43	43	221	221	0.93972	0.9793	0.941	0.96965	12156	43	118796.024	1843.872	0.9314	0.9507
molecules	250000	all	2	125	NA19239	NA	0	1	12192	12192	43	43	221	221	0.94585	0.97756	0.94625	0.96465	12156	43	25912.752	368.472	0.98314	0.98611
reads	250000	lower	2	125	NA19239	NA	0	0.5	12192	6097	43	22	221	221	0.84204	0.78554	0.84089	0.79221	6061	22	7097.096	17.928	0.78521	0.83644
molecules	250000	lower	2	125	NA19239	NA	0	0.5	12192	6097	43	22	221	221	0.84447	0.75224	0.8487	0.76806	6061	22	1707.88	3.776	0.93775	0.9505
reads	250000	upper	2	125	NA19239	NA	0.5	1	12192	6097	43	22	221	221	0.88953	0.98786	0.84627	0.98193	6097	22	111703.592	1828.632	0.94047	0.93066
molecules	250000	upper	2	125	NA19239	NA	0.5	1	12192	6097	43	22	221	221	0.90091	0.98831	0.86098	0.97882	6097	22	24206.184	365.368	0.9838	0.98068
reads	500000	all	2	125	NA19239	NA	0	1	12192	12192	43	43	221	221	0.94004	0.97919	0.9416	0.96693	12167	43	237582.448	3693.176	0.9184	0.95035
molecules	500000	all	2	125	NA19239	NA	0	1	12192	12192	43	43	221	221	0.94289	0.98085	0.94414	0.97024	12167	43	30857.176	431.288	0.98774	0.9891
reads	500000	lower	2	125	NA19239	NA	0	0.5	12192	6097	43	22	221	221	0.84322	0.78513	0.84275	0.7843	6072	22	14180.944	36.36	0.7619	0.83566
molecules	500000	lower	2	125	NA19239	NA	0	0.5	12192	6097	43	22	221	221	0.83168	0.79775	0.84164	0.80737	6072	22	2097.312	4.448	0.9544	0.96163
reads	500000	upper	2	125	NA19239	NA	0.5	1	12192	6097	43	22	221	221	0.88991	0.98751	0.84668	0.97967	6097	22	223411.024	3662.496	0.93971	0.92985
molecules	500000	upper	2	125	NA19239	NA	0.5	1	12192	6097	43	22	221	221	0.89934	0.98805	0.85851	0.9808	6097	22	28761.472	427.624	0.98768	0.98429
reads	1500000	all	2	125	NA19239	NA	0	1	12192	12192	43	43	221	221	0.93916	0.97857	0.94197	0.97236	12177	43	712817.936	11056	0.90062	0.94951
molecules	1500000	all	2	125	NA19239	NA	0	1	12192	12192	43	43	221	221	0.93762	0.9796	0.94096	0.97217	12177	43	42242.328	587.584	0.99376	0.99296
reads	1500000	lower	2	125	NA19239	NA	0	0.5	12192	6097	43	22	221	221	0.84101	0.77742	0.84436	0.82496	6082	22	42515.2	109.312	0.72548	0.83395
molecules	1500000	lower	2	125	NA19239	NA	0	0.5	12192	6097	43	22	221	221	0.80977	0.77896	0.83229	0.82104	6082	22	3005.792	6.288	0.97414	0.97534
reads	1500000	upper	2	125	NA19239	NA	0.5	1	12192	6097	43	22	221	221	0.89001	0.98718	0.84693	0.97967	6097	22	670330.824	10964.304	0.93847	0.92871
molecules	1500000	upper	2	125	NA19239	NA	0.5	1	12192	6097	43	22	221	221	0.89624	0.98789	0.8545	0.98193	6097	22	39238.616	582.432	0.99257	0.9891
reads	4000000	all	2	125	NA19239	NA	0	1	12192	12192	43	43	221	174	0.94277	0.98397	0.94523	0.96844	12185	43	1923000.168	26104	0.89286	0.95321
molecules	4000000	all	2	125	NA19239	NA	0	1	12192	12192	43	43	221	174	0.93659	0.97718	0.94108	0.96439	12185	43	63993.104	878.384	0.9969	0.99631
reads	4000000	lower	2	125	NA19239	NA	0	0.5	12192	6097	43	22	221	174	0.8496	0.84814	0.853	0.7956	6090	22	112114.272	276.28	0.70977	0.84313
molecules	4000000	lower	2	125	NA19239	NA	0	0.5	12192	6097	43	22	221	174	0.80261	0.75209	0.83215	0.75827	6090	22	4674.272	10.128	0.98737	0.98677
reads	4000000	upper	2	125	NA19239	NA	0.5	1	12192	6097	43	22	221	174	0.89484	0.98682	0.85308	0.97403	6097	22	1810963.776	25874.64	0.94119	0.93296
molecules	4000000	upper	2	125	NA19239	NA	0.5	1	12192	6097	43	22	221	174	0.89693	0.98807	0.85657	0.97854	6097	22	59322	869.936	0.99553	0.99384
reads	50000	all	3	125	NA19239	NA	0	1	12192	12192	43	43	221	221	0.93348	0.97883	0.93938	0.97394	12053	43	23791.184	365.52	0.96003	0.95181
molecules	50000	all	3	125	NA19239	NA	0	1	12192	12192	43	43	221	221	0.94046	0.97972	0.945	0.9677	12053	43	13727.496	202.632	0.96911	0.97604
reads	50000	lower	3	125	NA19239	NA	0	0.5	12192	6097	43	22	221	221	0.8152	0.79462	0.8289	0.83541	5958	22	1410.856	3.264	0.81186	0.83149
molecules	50000	lower	3	125	NA19239	NA	0	0.5	12192	6097	43	22	221	221	0.82779	0.77708	0.84339	0.78402	5958	22	854.552	1.896	0.88871	0.91127
reads	50000	upper	3	125	NA19239	NA	0.5	1	12192	6097	43	22	221	221	0.88984	0.98637	0.84725	0.9729	6097	22	22381.288	362.856	0.9475	0.93352
molecules	50000	upper	3	125	NA19239	NA	0.5	1	12192	6097	43	22	221	221	0.89863	0.98917	0.85851	0.97769	6097	22	12873.488	201.112	0.97293	0.96747
reads	250000	all	3	125	NA19239	NA	0	1	12192	12192	43	43	221	221	0.94035	0.98576	0.94269	0.97976	12156	43	118959.672	1814.592	0.93274	0.95278
molecules	250000	all	3	125	NA19239	NA	0	1	12192	12192	43	43	221	221	0.94547	0.98218	0.94687	0.97521	12156	43	25839.032	363.976	0.98374	0.986
reads	250000	lower	3	125	NA19239	NA	0	0.5	12192	6097	43	22	221	221	0.84175	0.8744	0.84361	0.87578	6061	22	7058.92	17.92	0.78933	0.84037
molecules	250000	lower	3	125	NA19239	NA	0	0.5	12192	6097	43	22	221	221	0.84116	0.81705	0.84876	0.84888	6061	22	1697.176	3.896	0.93809	0.94877
reads	250000	upper	3	125	NA19239	NA	0.5	1	12192	6097	43	22	221	221	0.8923	0.98633	0.84954	0.97741	6097	22	111905.56	1799.792	0.94347	0.93437
molecules	250000	upper	3	125	NA19239	NA	0.5	1	12192	6097	43	22	221	221	0.90211	0.98776	0.86225	0.97064	6097	22	24143.144	360.816	0.98459	0.98148
reads	500000	all	3	125	NA19239	NA	0	1	12192	12192	43	43	221	221	0.94092	0.98499	0.94331	0.97569	12166	43	237915.712	3627.528	0.9195	0.95247
molecules	500000	all	3	125	NA19239	NA	0	1	12192	12192	43	43	221	221	0.94311	0.98304	0.94469	0.97632	12166	43	30733.68	425.984	0.98811	0.98896
reads	500000	lower	3	125	NA19239	NA	0	0.5	12192	6097	43	22	221	221	0.8444	0.86482	0.84598	0.85432	6071	22	14111.944	36.248	0.76528	0.84073
molecules	500000	lower	3	125	NA19239	NA	0	0.5	12192	6097	43	22	221	221	0.83153	0.83069	0.84188	0.8569	6071	22	2083.648	4.6	0.95372	0.96016
reads	500000	upper	3	125	NA19239	NA	0.5	1	12192	6097	43	22	221	221	0.89264	0.98603	0.84986	0.97177	6097	22	223813.488	3597.672	0.94243	0.93293
molecules	500000	upper	3	125	NA19239	NA	0.5	1	12192	6097	43	22	221	221	0.90034	0.98753	0.85936	0.97148	6097	22	28651.528	422.232	0.98818	0.98469
reads	1500000	all	3	125	NA19239	NA	0	1	12192	12192	43	43	221	221	0.94075	0.98524	0.9437	0.97659	12177	43	713838.904	10854.056	0.90173	0.95181
molecules	1500000	all	3	125	NA19239	NA	0	1	12192	12192	43	43	221	221	0.93821	0.98178	0.94135	0.97908	12177	43	42032.176	578.696	0.99373	0.99271
reads	1500000	lower	3	125	NA19239	NA	0	0.5	12192	6097	43	22	221	221	0.84433	0.86596	0.84817	0.85884	6082	22	42321.384	109.232	0.72991	0.83995
molecules	1500000	lower	3	125	NA19239	NA	0	0.5	12192	6097	43	22	221	221	0.8113	0.81406	0.83231	0.87387	6082	22	2984.104	6.336	0.9726	0.97374
reads	1500000	upper	3	125	NA19239	NA	0.5	1	12192	6097	43	22	221	221	0.89279	0.98593	0.85	0.97177	6097	22	671545.664	10764.208	0.94144	0.93175
molecules	1500000	upper	3	125	NA19239	NA	0.5	1	12192	6097	43	22	221	221	0.89692	0.9867	0.85499	0.97403	6097	22	39050.04	573.56	0.99261	0.98903
reads	4000000	all	3	125	NA19239	NA	0	1	12192	12192	43	43	221	174	0.94251	0.9819	0.94438	0.9701	12186	43	1928562.952	25195.88	0.89468	0.95273
molecules	4000000	all	3	125	NA19239	NA	0	1	12192	12192	43	43	221	174	0.93579	0.97676	0.94041	0.96485	12186	43	64464.56	872.112	0.99696	0.99644
reads	4000000	lower	3	125	NA19239	NA	0	0.5	12192	6097	43	22	221	174	0.84914	0.82843	0.8525	0.8035	6091	22	113503.528	270.864	0.71	0.8423
molecules	4000000	lower	3	125	NA19239	NA	0	0.5	12192	6097	43	22	221	174	0.80043	0.75328	0.83146	0.7618	6091	22	4746.36	10.336	0.98786	0.98734
reads	4000000	upper	3	125	NA19239	NA	0.5	1	12192	6097	43	22	221	174	0.89201	0.98664	0.84977	0.97628	6097	22	1815143.576	24967.792	0.94019	0.93197
molecules	4000000	upper	3	125	NA19239	NA	0.5	1	12192	6097	43	22	221	174	0.8952	0.98766	0.85457	0.97854	6097	22	59721.608	863.448	0.99559	0.99399
reads	50000	all	4	125	NA19239	NA	0	1	12192	12192	43	43	221	221	0.93404	0.97901	0.93994	0.975	12053	43	23845.904	364.696	0.95993	0.95192
molecules	50000	all	4	125	NA19239	NA	0	1	12192	12192	43	43	221	221	0.94079	0.9814	0.94574	0.97401	12053	43	13780.56	203.24	0.96932	0.97635
reads	50000	lower	4	125	NA19239	NA	0	0.5	12192	6097	43	22	221	221	0.81663	0.77958	0.83127	0.83234	5958	22	1406.008	3.28	0.81227	0.83237
molecules	50000	lower	4	125	NA19239	NA	0	0.5	12192	6097	43	22	221	221	0.82749	0.79276	0.84515	0.82521	5958	22	852.808	1.944	0.89109	0.91383
reads	50000	upper	4	125	NA19239	NA	0.5	1	12192	6097	43	22	221	221	0.8913	0.98834	0.8496	0.98334	6097	22	22440.792	361.928	0.94691	0.93447
molecules	50000	upper	4	125	NA19239	NA	0.5	1	12192	6097	43	22	221	221	0.90053	0.99062	0.86095	0.98306	6097	22	12928.312	201.632	0.97272	0.96692
reads	250000	all	4	125	NA19239	NA	0	1	12192	12192	43	43	221	221	0.94051	0.98316	0.94322	0.97357	12153	43	119223.904	1825.52	0.93333	0.9531
molecules	250000	all	4	125	NA19239	NA	0	1	12192	12192	43	43	221	221	0.94539	0.98119	0.94736	0.97459	12153	43	25968.248	366.704	0.98372	0.98617
reads	250000	lower	4	125	NA19239	NA	0	0.5	12192	6097	43	22	221	221	0.84089	0.83502	0.84543	0.82947	6058	22	7020.816	18.264	0.79153	0.8408
molecules	250000	lower	4	125	NA19239	NA	0	0.5	12192	6097	43	22	221	221	0.83945	0.80064	0.84935	0.83937	6058	22	1694.608	3.888	0.9401	0.95008
reads	250000	upper	4	125	NA19239	NA	0.5	1	12192	6097	43	22	221	221	0.8935	0.98728	0.85146	0.97741	6097	22	112207.792	1810.272	0.94188	0.93449
molecules	250000	upper	4	125	NA19239	NA	0.5	1	12192	6097	43	22	221	221	0.90335	0.98896	0.86424	0.97854	6097	22	24274.888	363.496	0.98416	0.98078
reads	500000	all	4	125	NA19239	NA	0	1	12192	12192	43	43	221	221	0.94142	0.98441	0.9439	0.97599	12170	43	238434.936	3659.312	0.92	0.95275
molecules	500000	all	4	125	NA19239	NA	0	1	12192	12192	43	43	221	221	0.94292	0.98341	0.94519	0.97825	12170	43	30887.328	429.92	0.98815	0.98914
reads	500000	lower	4	125	NA19239	NA	0	0.5	12192	6097	43	22	221	221	0.84382	0.85338	0.84762	0.85319	6075	22	14028.352	37.568	0.76624	0.83943
molecules	500000	lower	4	125	NA19239	NA	0	0.5	12192	6097	43	22	221	221	0.82866	0.83154	0.84248	0.87111	6075	22	2079.768	4.56	0.95607	0.96168
reads	500000	upper	4	125	NA19239	NA	0.5	1	12192	6097	43	22	221	221	0.89393	0.9867	0.85198	0.9729	6097	22	224416.344	3628.224	0.94105	0.93365
molecules	500000	upper	4	125	NA19239	NA	0.5	1	12192	6097	43	22	221	221	0.90144	0.98869	0.86114	0.97854	6097	22	28809.136	426.168	0.98786	0.98403
reads	1500000	all	4	125	NA19239	NA	0	1	12192	12192	43	43	221	221	0.94138	0.98342	0.94437	0.97523	12179	43	715414.304	10939.888	0.90205	0.95229
molecules	1500000	all	4	125	NA19239	NA	0	1	12192	12192	43	43	221	221	0.93813	0.98317	0.94197	0.97833	12179	43	42196.064	581.376	0.99386	0.9929
reads	1500000	lower	4	125	NA19239	NA	0	0.5	12192	6097	43	22	221	221	0.84468	0.83887	0.84969	0.84754	6084	22	42058.656	112.536	0.72963	0.83832
molecules	1500000	lower	4	125	NA19239	NA	0	0.5	12192	6097	43	22	221	221	0.80943	0.8318	0.83356	0.86158	6084	22	2980.712	6.408	0.97465	0.97558
reads	1500000	upper	4	125	NA19239	NA	0.5	1	12192	6097	43	22	221	221	0.89404	0.98684	0.85224	0.9729	6097	22	673384	10846.376	0.94021	0.93287
molecules	1500000	upper	4	125	NA19239	NA	0.5	1	12192	6097	43	22	221	221	0.89808	0.98783	0.857	0.97967	6097	22	39217.504	576.088	0.99246	0.98862
reads	4000000	all	4	125	NA19239	NA	0	1	12192	12192	43	43	221	174	0.94189	0.98117	0.94434	0.96738	12184	43	1914410.408	26123.976	0.89253	0.95278
molecules	4000000	all	4	125	NA19239	NA	0	1	12192	12192	43	43	221	174	0.93613	0.97783	0.94073	0.96285	12184	43	63378.088	870.368	0.99683	0.99611
reads	4000000	lower	4	125	NA19239	NA	0	0.5	12192	6097	43	22	221	174	0.84911	0.81554	0.85207	0.78882	6089	22	112228.76	275.056	0.70925	0.84192
molecules	4000000	lower	4	125	NA19239	NA	0	0.5	12192	6097	43	22	221	174	0.80191	0.76911	0.83179	0.75381	6089	22	4637.184	10.152	0.98687	0.98613
reads	4000000	upper	4	125	NA19239	NA	0.5	1	12192	6097	43	22	221	174	0.89296	0.98605	0.85117	0.9729	6097	22	1802262.368	25895.776	0.94186	0.9337
molecules	4000000	upper	4	125	NA19239	NA	0.5	1	12192	6097	43	22	221	174	0.89609	0.98784	0.85562	0.97967	6097	22	58744.104	861.824	0.99545	0.99336
reads	50000	all	5	125	NA19239	NA	0	1	12192	12192	43	43	221	221	0.93236	0.97561	0.93795	0.9619	12053	43	23747.488	381.472	0.95885	0.95036
molecules	50000	all	5	125	NA19239	NA	0	1	12192	12192	43	43	221	221	0.94	0.97411	0.94413	0.95766	12053	43	13586.92	208.16	0.96921	0.9758
reads	50000	lower	5	125	NA19239	NA	0	0.5	12192	6097	43	22	221	221	0.81435	0.73203	0.82584	0.73863	5958	22	1410.584	3.28	0.81055	0.83099
molecules	50000	lower	5	125	NA19239	NA	0	0.5	12192	6097	43	22	221	221	0.82761	0.69524	0.84138	0.70875	5958	22	844.776	2.016	0.88878	0.91282
reads	50000	upper	5	125	NA19239	NA	0.5	1	12192	6097	43	22	221	221	0.88793	0.98627	0.84505	0.97854	6097	22	22337.968	378.72	0.94545	0.93012
molecules	50000	upper	5	125	NA19239	NA	0.5	1	12192	6097	43	22	221	221	0.89737	0.98889	0.85694	0.97741	6097	22	12742.72	206.496	0.97284	0.96586
reads	250000	all	5	125	NA19239	NA	0	1	12192	12192	43	43	221	221	0.93891	0.97901	0.94128	0.96931	12148	43	118804.36	1900.896	0.93057	0.951
molecules	250000	all	5	125	NA19239	NA	0	1	12192	12192	43	43	221	221	0.94508	0.98009	0.94616	0.96918	12148	43	25420.024	369.944	0.98397	0.98622
reads	250000	lower	5	125	NA19239	NA	0	0.5	12192	6097	43	22	221	221	0.83993	0.7818	0.84048	0.79074	6053	22	7046.12	18.232	0.78965	0.83792
molecules	250000	lower	5	125	NA19239	NA	0	0.5	12192	6097	43	22	221	221	0.84145	0.78464	0.84672	0.80306	6053	22	1668.592	3.824	0.94069	0.9512
reads	250000	upper	5	125	NA19239	NA	0.5	1	12192	6097	43	22	221	221	0.89039	0.98803	0.84731	0.98193	6097	22	111763.264	1885.576	0.94008	0.93113
molecules	250000	upper	5	125	NA19239	NA	0.5	1	12192	6097	43	22	221	221	0.90128	0.98845	0.86128	0.97741	6097	22	23752.672	366.792	0.98453	0.98072
reads	500000	all	5	125	NA19239	NA	0	1	12192	12192	43	43	221	221	0.93943	0.97622	0.94185	0.96651	12165	43	237582	3799.352	0.91671	0.95054
molecules	500000	all	5	125	NA19239	NA	0	1	12192	12192	43	43	221	221	0.94241	0.98245	0.94407	0.96836	12165	43	30274.872	432.232	0.9884	0.98908
reads	500000	lower	5	125	NA19239	NA	0	0.5	12192	6097	43	22	221	221	0.84246	0.74719	0.84266	0.7721	6070	22	14080.464	37.184	0.76591	0.83722
molecules	500000	lower	5	125	NA19239	NA	0	0.5	12192	6097	43	22	221	221	0.82951	0.81753	0.83983	0.79706	6070	22	2048.2	4.512	0.95551	0.96148
reads	500000	upper	5	125	NA19239	NA	0.5	1	12192	6097	43	22	221	221	0.8905	0.98818	0.84748	0.9808	6097	22	223511.4	3768.248	0.93873	0.92986
molecules	500000	upper	5	125	NA19239	NA	0.5	1	12192	6097	43	22	221	221	0.89968	0.9879	0.85864	0.97741	6097	22	28228.176	428.528	0.98832	0.98453
reads	1500000	all	5	125	NA19239	NA	0	1	12192	12192	43	43	221	221	0.93906	0.97867	0.94222	0.96742	12177	43	712905.704	11369.152	0.8977	0.95015
molecules	1500000	all	5	125	NA19239	NA	0	1	12192	12192	43	43	221	221	0.93791	0.98034	0.94123	0.97572	12177	43	41697.432	589.968	0.99409	0.9928
reads	1500000	lower	5	125	NA19239	NA	0	0.5	12192	6097	43	22	221	221	0.84182	0.78022	0.8441	0.78204	6082	22	42234.064	112.864	0.72821	0.83668
molecules	1500000	lower	5	125	NA19239	NA	0	0.5	12192	6097	43	22	221	221	0.8109	0.78976	0.83166	0.84639	6082	22	2952.92	6.44	0.9738	0.97443
reads	1500000	upper	5	125	NA19239	NA	0.5	1	12192	6097	43	22	221	221	0.89089	0.98754	0.84789	0.97825	6097	22	670701.064	11275.152	0.93785	0.92902
molecules	1500000	upper	5	125	NA19239	NA	0.5	1	12192	6097	43	22	221	221	0.89709	0.98783	0.85537	0.97628	6097	22	38746.56	584.712	0.99296	0.98896
reads	4000000	all	5	125	NA19239	NA	0	1	12192	12192	43	43	221	174	0.94278	0.98059	0.94495	0.9698	12188	43	1919083.432	25970.216	0.89322	0.95282
molecules	4000000	all	5	125	NA19239	NA	0	1	12192	12192	43	43	221	174	0.93684	0.97703	0.94119	0.96896	12188	43	64058.936	874.504	0.99679	0.99613
reads	4000000	lower	5	125	NA19239	NA	0	0.5	12192	6097	43	22	221	174	0.84895	0.80779	0.85284	0.79898	6093	22	112468.824	264.752	0.70387	0.84063
molecules	4000000	lower	5	125	NA19239	NA	0	0.5	12192	6097	43	22	221	174	0.8026	0.75052	0.83166	0.7904	6093	22	4688.776	9.848	0.98606	0.98597
reads	4000000	upper	5	125	NA19239	NA	0.5	1	12192	6097	43	22	221	174	0.89397	0.98612	0.85125	0.97854	6097	22	1806692	25749.208	0.94224	0.93376
